         SN     survey          z            chisq     dof          DayMax   RestFrameMag_0_B                  X0                  X1                Color                 Skew     DayMax_coverr        DayMax_err   RestFrameMag_0_B_coverr   RestFrameMag_0_B_err           X0_coverr              X0_err           X1_coverr              X1_err         Skew_coverr            Skew_err      Color_coverr         Color_err          CovDayMaxX0   CovDayMaxRestFrameMag_0_B          CovDayMaxX1        CovDayMaxSkew       CovDayMaxColor              CovX0X1            CovX0Skew           CovX0Color   CovRestFrameMag_0_BX1   CovRestFrameMag_0_BSkew   CovRestFrameMag_0_BColor            CovX1Skew           CovX1Color         CovSkewColor  
     05D3cf       SNLS      0.419    21.7587228585    30.0   53419.6031681      22.9340248703   1.19469065061e-05      -0.51386282193       0.020265082025       0.630586557432    0.844643461445    0.846417521443           0.0284320483077        0.0282835731936   3.20117033736e-07      3.18495313e-07      0.317734898593      0.317587016822       0.87494074294      0.865012069374   0.0298271018929   0.0295641657722   -4.98319695595e-08            0.00278133633412       -0.22058660218       0.695222597598     0.00833071771659    8.23078109233e-09   -8.76389249511e-08    -7.1563870193e-09      -0.000289005053978          0.00601338781578          0.000625562457571      -0.202626247702     -0.0028955490668     0.00993396548485  
     04D4bk       SNLS       0.88    47.7004233581    41.0   53191.9787967      24.2826627493   3.42929622644e-06       1.71423344259      -0.102122712153        1.61137006377     1.68026863633     1.61258442113           0.0436555489463        0.0433314438105   1.47411035577e-07   1.46191250405e-07      0.606187366558      0.596257693651         1.280901187       1.20045968186   0.0667005783524   0.0658192753963   -1.12176307513e-07             0.0245851462212        -0.5642572872        2.01574538034      0.0266671015629   -3.51844433749e-09     -1.008240149e-07    5.14945678778e-10        0.00242096380347           0.0230178578154         -0.000314422233512      -0.290792212773     0.00281986770995      0.0239066836444  
     05D4av       SNLS      0.509    53.6315625587    52.0   53554.7426892      23.5654041378   6.63382408508e-06      0.367414014561       0.184014070276        2.01272292979    0.832374678227      0.8205230727           0.0293023108412        0.0291928809157   1.94349070749e-07   1.93605770132e-07      0.343149687395      0.337934864996      0.856119913719      0.846684663399   0.0316050754059   0.0315045566036   -8.35965034256e-08             0.0103623544653      -0.216427177124       0.667882246617     0.00890539430593    1.83262090738e-08    -9.1086195167e-08   -4.59253349666e-09       -0.00211961201443           0.0110286827325          0.000688407641362      -0.196525583982    -0.00278250955308     0.00936481898271  
     04D3nr       SNLS       0.96    30.5183303247    24.0   53188.5459071      24.5731856267   2.63163276393e-06     -0.845262813214      0.0334154042487        1.80352093557     2.36853009213      2.5129530795           0.0742108449628        0.0757375291566    2.2062790993e-07   2.19671022636e-07      0.891854450274      0.883434979298       1.89174605487       1.88036225975   0.0626115189547   0.0612997244029   -3.77988987523e-07              0.101954291152       -1.14042037282        4.25832007481      0.0241030060659    1.95548894844e-08   -3.36085481108e-07    1.83727178744e-09       -0.00119055827593           0.0896186183699          -0.00125619776676       -0.64785731962      -0.011058041483      0.0228857227279  
     04D3lu       SNLS      0.822    24.7260806565    32.0   53176.3154298      24.3646988961    2.8417922011e-06       -2.3978767334      0.0709332325884        7.11832477652    0.907671764688     0.72545764935           0.0472056400496        0.0467555132699   1.26418727627e-07   1.22821206286e-07      0.398518913258      0.387315227701        1.4876149581       1.34314173067   0.0693479228817   0.0681057036001   -6.89945131347e-08            -0.0184944616501      -0.176281615799        1.20592285059      0.0297304978725     7.1038154403e-09   -1.25862834935e-07    -1.6184357106e-09        0.00411813708869          -0.0398771365589          -0.00157210283594      -0.197608956538    -0.00694119033432      0.0530707670559  
     04D3nc       SNLS      0.817    21.1237002033    25.0   53185.8680028      24.2486257919     3.553325323e-06       1.93982295173      -0.104551682944     -0.0828741239824     2.50772140893     2.73912879096           0.0458941830476        0.0455280403808   1.58715247378e-07   1.56066426036e-07      0.949804446698      0.945507255657       1.76537700664       1.87859637521   0.0635987285974   0.0638337614486   -9.68810046153e-08             0.0158694003546       -1.87216333335        4.30894261918      0.0713441216969   -1.25201755871e-08   -9.63179305451e-08    8.71993385063e-10         0.0066379355783            0.018814884308         -0.000415670746541       -1.15717888279     -0.0193142599337      0.0519872451206  
     06D4dh       SNLS      0.303     60.678307313    41.0   53956.1476189      21.3980044673    4.9135772558e-05       0.63857843841      -0.175101462835      -0.278145912636    0.233231282238     0.22967099856           0.0279709146973        0.0277867423413   1.25719397512e-06   1.25005718416e-06     0.0755280769036     0.0747875832661      0.253615751727       0.24975615377   0.0213705715929   0.0212651405916   -9.59937978565e-08             0.0020103801967    -0.00805141884108      0.0565699752409    0.000754109628647   -3.98628371058e-09   -1.17551140024e-07   -2.25913214429e-08       9.65547500356e-05          0.00247032317091          0.000506831235801    -0.00648602592093   -2.49784813073e-05    0.000966039232288  
     03D1ew       SNLS      0.868    18.0372336391    22.0   52989.1020274      24.2924801347   3.42549719174e-06       1.07607182831     -0.0836518565544       -1.19016633043     2.77448024952     2.74211737816           0.0589705945424        0.0575631390033   1.94847113286e-07   1.91502484576e-07      0.823913439069      0.816790363828       2.21587959344        1.7735382366   0.0816223448252   0.0776648418509   -3.24179211951e-07             0.0479152999755       -1.90617353832        5.78112575886       0.103388670911    6.48528419673e-08   -2.55887942183e-07     5.8051033312e-10       -0.00933329195059           0.0225484421883          -0.00149473245924       -1.35794010342      -0.019725965349      0.0915323081508  
     04D2gb       SNLS       0.45    11.5753492141    21.0   53108.2789366      22.8955091869   1.24614069027e-05      -1.51636940191       0.025640506041       -1.70033259374    0.376883857907    0.371496069191           0.0285763562812        0.0284195703069   3.29357020733e-07   3.27817709455e-07      0.269194244738      0.266798004646      0.398800337788      0.392376544298   0.0351609412455   0.0349961624642   -2.19931571095e-08            0.00175761700576     -0.0640003620227       0.113489583909     0.00148293733252   -4.13831776644e-09   -2.70667410643e-08   -7.45216616155e-09       0.000360722785067          0.00206989040266          0.000648354148137     -0.0437053465934    -0.00103101712388    0.000898984120806  
     05D3mq       SNLS      0.246    2.82118784007    12.0   53576.6633781      21.5139677883   4.42852196063e-05      -1.42244635961     0.00139745221705       0.198079840976     0.65606701268    0.665572539962           0.0310222152582        0.0308791344676   1.28807588783e-06   1.28230428118e-06      0.662949203375      0.669919485816      0.623799713112       0.62211832954   0.0269375272427   0.0267226564147   -3.33131087003e-07            0.00756109517059      -0.365603134582       0.396847037812   -0.000449015592595    1.71458790608e-07   -3.22682091332e-07   -2.59981791785e-08       -0.00389372421746          0.00727529464803          0.000634046779619      -0.327460926569     0.00215142970769   -0.000279741157201  
     05D4cq       SNLS      0.701    42.6922603475    46.0   53589.1432024      23.7569965536   5.54302940554e-06    -0.0910873057464     -0.0782200027964        3.02963778637     1.16586634052     1.03068876776           0.0348401864818        0.0347772679025   2.03180569246e-07   2.02881707693e-07      0.420024587536      0.394559720174       1.07945073918       1.02975744264   0.0571258635636   0.0565830514653   -1.37617889934e-07             0.0190089597895       -0.30274535267        1.17617121722      0.0272483344441    1.39463480415e-08   -1.44129305572e-07   -3.68604179507e-09       -0.00155667688257           0.0197116984936          0.000557333242935        -0.2214702441    -0.00679305929314      0.0254645246106  
     04D2kr       SNLS     0.7441    28.5219113672    32.0   53358.8440837      23.8248193874   5.25416520719e-06      0.971581139927     -0.0292727194972       0.290562596558     1.18138398829     1.16934102436           0.0324593545644        0.0322462752551   1.61873617347e-07   1.60473078928e-07      0.506451922739      0.501892937599       1.06632241424       1.04609852232   0.0538650777842    0.053631928745   -3.48657322112e-08            0.00493710698998      -0.473521310557        1.06188086496      0.0128456867471    -6.8273355567e-09   -7.28401694856e-08   -1.44309542153e-09        0.00186477595258            0.012431058512          0.000282032716831      -0.286403194809    -0.00533208641816      0.0118030381538  
     05D2cb       SNLS      0.427    30.8294669174    34.0   53425.5070514      23.4088573616   7.63446185742e-06     -0.117672671339        0.19219038487        2.88833643443    0.798787187926    0.799612193001           0.0371553886139        0.0369768228578   2.93193514674e-07   2.89631296695e-07       0.34099564867      0.331840643431      0.772315798114      0.767515302348    0.031521423639   0.0314806861169   -1.13115394706e-07             0.0114560022729      -0.175276890056       0.582232173922     0.00781900056013    1.37423826078e-09   -1.45490407474e-07   -6.55406059905e-09       0.000562215162532           0.0156349749423          0.000841694114132      -0.122158466215    -0.00182198580622     0.00877999642307  
     03D4cz       SNLS      0.695    25.9476301347    30.0   52894.8232285      24.0258202164   4.40076458908e-06      -1.93981434052     -0.0684015167417       -1.60296185856     1.35516315046     1.19073262941           0.0559639581617        0.0528754487125   2.27248254668e-07   2.14679535709e-07      0.710539304051       0.69821069475       1.10508274737      0.934705223306   0.0874705673432   0.0866585237264   -1.66172005607e-07             0.0399156413225      -0.565447546284         1.4114951738      0.0130721974587   -5.31841568434e-09   -1.61887153252e-07   -4.51346486962e-09         0.0013893289823           0.0389147568288           0.00113658937678      -0.356234122823     0.00554374496745       0.016216283021  
     04D4ib       SNLS      0.699    17.8899354679    35.0   53270.5259743      23.6154175193   6.30455801932e-06      0.167904441828     -0.0647396614687        3.23650753282      1.5550108699     1.54902810895           0.0356584089045        0.0358934313539   2.56770908747e-07   2.54327661961e-07      0.444163360164      0.432807790111       1.18357613674       1.14646541118    0.064333220588   0.0642165461808   -2.87389653452e-07             0.0327724259641      -0.558262689786        1.78108918571      0.0579039528606    5.27742712353e-08   -2.33296181393e-07   -8.98651152391e-09       -0.00589899465576           0.0265516794535           0.00112422428285      -0.378866034933     -0.0138323228418      0.0441870789069  
     06D3gh       SNLS       0.72    11.4828386627    17.0   53926.1856122      23.9235160448   4.77575060305e-06      -1.05287002222      -0.012734729948        2.46720118764     1.58617055074     1.54771611336            0.053293076752        0.0537559137191   2.65838065841e-07   2.64436490627e-07      0.729829687126      0.702234025306       1.27548375204        1.2486042804   0.0714590412693   0.0706299082037   -2.36269470268e-07             0.0406194692312      -0.740874585991        1.89909832467      0.0418906474666    2.22377905925e-09   -2.45819455961e-07   -3.51633206811e-09        0.00142089987852           0.0436260659961          0.000557310956364      -0.407012595874     -0.0120049779087      0.0339121137418  
     05D1em       SNLS      0.866    59.4977981381    47.0   53667.4404258      24.2426570857   3.57780045644e-06      0.350003843935      -0.140532393231      0.0104904107857     1.82322283606     1.86241439852           0.0459882569801        0.0457822810378   1.56428754308e-07   1.55607876428e-07      0.559830825318      0.546704847238       1.29320341142       1.29121871263   0.0655035209016   0.0648342731396   -1.26767743854e-07              0.033175949329      -0.781249565126        2.30943816996      0.0428995327462    1.28117445696e-08   -9.83317550068e-08    1.20419389714e-09        -0.0028990527312           0.0258704900564         -0.000409488891308       -0.51209745979    -0.00925217362535      0.0301084988206  
     04D4an       SNLS      0.613    44.2124038751    37.0   53183.3705835      23.9992389695   4.49173015415e-06     -0.248212761565      0.0249932520275      -0.693392440071     1.39584733067     1.34018729884           0.0469291638092        0.0461481176617    2.0274466379e-07   1.99130100588e-07      0.565760694689      0.559249983086       1.67171356143       1.53693430111   0.0439337835446   0.0433568302516    -1.2594100059e-07             0.0269756044884      -0.611142964574        1.97300084612      0.0026803533083   -1.67859516669e-09   -2.21260129911e-07   -2.59014271745e-09        0.00100660448741           0.0480894106167          0.000604962249242      -0.451003111664    0.000541756064251     0.00868907596813  
     03D4au       SNLS      0.468    17.9439287853    29.0   52818.7313982      23.8098942731   5.27128638144e-06     -0.433435091641       0.153777977882        3.14010249528     1.49785307195     1.27768412257           0.0343481386669        0.0332626217566   2.00386979156e-07   1.92267976589e-07      0.570714082869      0.523272755037       1.65730059886       1.60088215425   0.0444493233865   0.0439762279583   -1.81092870134e-07             0.0183473121066      -0.606269440311        2.30138329598      0.0247488992691    3.69285294588e-08   -2.08587011809e-07   -5.84571072497e-09       -0.00316619738802           0.0171653419156          0.000939363499568      -0.595164011567    -0.00687079657353      0.0264358017456  
     05D2ob       SNLS      0.924    33.9489812132    38.0   53732.2189267      24.8100889274   2.01296097243e-06      0.127228119006       0.105404423722        5.29211005464      4.0063145251     4.23367635794           0.0658740200094         0.063140131318   1.61600003954e-07   1.56625539836e-07       1.65756404026       1.26482104762       3.57047608971       3.91802716518    0.073806943885     0.07377388523   -3.52388009193e-07            0.00280892777242       -4.76333377545        13.4270242604        0.14427088051    7.89920494196e-09   -3.73224765974e-07   -2.81664077456e-09        0.00802678620071          -0.0339734529442          -0.00130461341124       -3.41906769717     -0.0202406238682       0.138059055604  
     06D3df       SNLS      0.442    28.0270625097    43.0   53851.1011457       22.657244382   1.52842496217e-05       1.06968210559     -0.0162794781234        2.64327252068    0.463184425781    0.459682645633           0.0244576177318        0.0243277639189   3.55421640274e-07   3.53409118114e-07      0.179605714267      0.177989011246      0.714322007185      0.708621696112   0.0232438049821   0.0231521763485   -5.47478037947e-08            0.00360728461793       -0.06073934177      0.0641668475947     0.00222371786495    1.28303725875e-08   -7.26374771583e-08   -6.47783709778e-09      -0.000987203090031          0.00186523118256          0.000436793028295       0.003650034287   -0.000881351641012      0.0037446328698  
     03D4dy       SNLS       0.61    27.9321182672    34.0   52904.4434067      23.2355941895   9.00939532331e-06       1.12274316373     -0.0902227997462        1.37388350973    0.951031545998    0.859415795145           0.0292657272505        0.0289789409556    2.4765803678e-07   2.45111671673e-07      0.371286944353      0.338404088264      0.693793687902      0.636402709514    0.039489197369   0.0391454640768   -8.62225850519e-08            0.00889679414569      -0.274230184166       0.618933640633      0.0072791128867    7.92116781122e-09   -7.54215939038e-08   -4.77041187163e-09      -0.000613881954426            0.007850752996          0.000575220004263      -0.171387805273    -0.00123204404776     0.00534168552765  
     05D2ie       SNLS      0.348    9.13897803511    19.0   53480.1486031      22.2255178137   2.29768304391e-05      0.570465061692      -0.087437268322      -0.674016637276     0.55151675511    0.484931570922           0.0289903001479        0.0288134405247   6.09534547919e-07   6.06398648052e-07      0.445241415614      0.420863515708      0.425369482869      0.366478796586   0.0269689331587   0.0267596817943    6.77830727812e-08            -0.0034732697171      -0.215797963508        0.22665597968     0.00343425704224   -8.52489335834e-08    2.86395368672e-08   -1.05615369246e-08        0.00413604144437         -0.00159826978958          0.000504200814884      -0.150009887667    -0.00239695058682     0.00250694166914  
     04D4dm       SNLS      0.811    38.2078748341    42.0   53202.6151618      24.3858219577   3.13153014122e-06       -1.4001900172      0.0627969346518        1.55927517544     1.61971219152       1.568061985           0.0442502384188         0.043897541701   1.32682414811e-07   1.31116075242e-07      0.644400904932      0.618882686864       1.19646928511       1.17789819025   0.0701798482922   0.0698516076768   -6.84258303584e-08             0.0164957638356      -0.792445899099        1.75578940043      0.0499102534122    7.44773543654e-09   -6.23647727914e-08     6.1973395831e-10      -0.000839323207351           0.0149854308548          -0.00042246308571      -0.494567257582     -0.0155971292347      0.0403427841737  
   sn2006qo       lowz   0.030034    47.2691672846    49.0   54083.2212871      16.8187707455    0.00332893097556      0.423440025393       0.167088094213       0.627718611089    0.215344802205    0.213626029454            0.030546915519        0.0304276295659   9.52611321784e-05   9.49173658508e-05     0.0883045222774     0.0876608635847       0.26336026316      0.259611815466    0.027534405078   0.0273467152379   -5.66773534417e-06            0.00170822179187     -0.0125230851854      0.0531251795386    0.000743738904618    1.21912552591e-06   -7.32571587115e-06    -2.2993689084e-06      -0.000366196753914          0.00220255371459          0.000736848414364     -0.0129442013191   -0.000367860999096    0.000950679967033  
   sn2005al       lowz     0.0133     191.94634158   130.0   53430.4383594      14.8581387759     0.0204547226063      -1.17182001097      -0.094569452446       -2.39350201169   0.0879546779601   0.0875175334404           0.0186946795638        0.0185392491582   0.000349658796174   0.000346738267891     0.0294987573119     0.0292114229611      0.452309355254      0.449299445344   0.0193765538979   0.0192795290634   -5.58970277346e-07           -6.7284976224e-06     -0.0016010213556       0.017609902034   -2.53158571437e-05    2.35943419908e-06   -1.17994731474e-05   -5.35482050684e-06      -0.000122378554897         0.000188560680226          0.000287234741172    -0.00278510468955   -0.000195577905902    0.000549901366428  
   sn2006ac       lowz    0.02395    98.9140203354    74.0   53781.7406861      16.1385371596    0.00627443856087      -0.84478803583      0.0223148783819       -1.26226184866    0.144958608254    0.143741358468           0.0255323854655        0.0254093952775   0.000150007190364   0.000149442200754     0.0670590328794     0.0666847941341      0.452725800493      0.450603947458   0.0224428735289   0.0224037588078   -6.51628900959e-06            0.00101182685576    -0.00562127865781      0.0519117391675    0.000873815318442    9.84942102021e-07   -2.60924824956e-05   -2.85437765961e-06      -0.000158708954312          0.00403665754621           0.00048591772062    -0.00748321146852   -0.000284149701954     0.00311591356552  
   sn2001ba       lowz   0.030529    51.5767288112    58.0   52034.6649974       16.199215079    0.00588848877365     0.0440251883279      -0.119990504173        1.11461631202    0.315325411137    0.311081287069           0.0332582026837        0.0329386199794   0.000181677408001   0.000180089530211      0.139590782544      0.138582512701      0.867015661681      0.846788256869   0.0411501073545   0.0407966353301   -1.46788358765e-05            0.00207449794988     -0.0385547797783       0.222218703526      0.0011771370463    5.74785362047e-06   -4.96004841961e-05    -6.0164764683e-06      -0.000875238268682          0.00694648784997           0.00112293565679     -0.0715087553558    -0.00101571251383     0.00365122674319  
   sn2002jy       lowz    0.02013    41.1644579539    29.0   52634.3736099      15.7252706278    0.00918307503748      0.959221760609     -0.0389608816095       -2.58454963467    0.263433243329    0.262165044645            0.031123179307        0.0262178678704   0.000217674193291   0.000216643733569     0.0984621675536     0.0979413598037       3.56527421279       3.33708453601   0.0220281437387   0.0219643931561    -1.9281287023e-05            0.00234302758298     -0.0172704458356       0.194036849853    0.000758651030795    4.09442751755e-06   -0.000124428344427   -3.81361114099e-06      -0.000534867205068          -0.0297939825976          0.000411332529149     -0.0389097078581   -0.000384947434044      0.0120951152993  
   sn1992bl       lowz   0.042933    16.7064841183    26.0   48947.6470439      15.5377751706    0.00200703370794      -1.68098346274     -0.0277296626402        59.1536060156    0.475202272863    0.471204424775            0.851534479006         0.926094991362   0.000100358638305    9.9482561972e-05     0.0956271103452     0.0947599813347       87.4099055957       43.2038858177   0.0474062406113   0.0470991788381   -3.47047110604e-05            -0.0613421880024   -0.000473399031067        7.86975985393     0.00557013112313   -1.51956074587e-06    -0.00245216143822   -3.31130362558e-06        -0.0268302707055            -52.7563522461          -0.00427697400993        2.20887496471   -0.000335687711186       0.532477052452  
   sn2001bf       lowz   0.015197    86.0207867135    31.0   52046.7218088       14.659899893     0.0235770216306      0.622916705633     -0.0261163342449        4.62880405767    0.245285990285    0.242659025105           0.0970447463988        0.0763428836987   0.000561132013429   0.000559092135777      0.081601378919     0.0810474408777       2.62478013046       2.49153804581    0.021891243701   0.0218451918226   -4.64447408524e-05             0.0105951812705     -0.0132328170017      -0.205079832976    0.000538600780281    9.46989654821e-06   -2.36026245253e-05   -9.89527155533e-06       -0.00256899062158           -0.224838474909          0.000247566469149      0.0544754165874   -0.000237183071289     0.00634572041803  
   sn2007ci       lowz    0.01922    73.4386118963    53.0    54246.983852      15.8943449691    0.00788992145745      -2.89990102057      0.0322475594479       -1.98473569544    0.152478820428    0.151610243582           0.0311700337673        0.0310807871978   0.000228359743338   0.000228079348748      0.130700024468      0.129857945643      0.321764303475      0.320338790242   0.0284839430745   0.0282313966824   -4.16410359513e-06           0.000490666830635    -0.00968520216194      0.0421889887929    5.23816998119e-06    -1.6425767507e-06   -1.63225448594e-05   -5.69331634051e-06       0.000232104207684          0.00202725665474          0.000778709072777     -0.0134310435837     0.00016788012851     0.00075160272002  
   sn1992bc       lowz   0.019799    63.6377176374    81.0   48911.9473287      15.0758345115     0.0166061425525       1.07159308173      -0.123425619535      -0.208297172327    0.187687565152    0.185901490178           0.0296931728693        0.0295435292705   0.000450835141219   0.000448892124585       0.13684913286      0.135748071969      0.281748765866      0.279423321294   0.0263693717045    0.026212156557   -8.56330810549e-06           0.000462958079845     -0.0155371157601       0.049412422326    0.000561712712888    2.01003643289e-06    -2.0356258476e-05   -1.02760233038e-05      -0.000117439836466          0.00116753677808          0.000679756079989     -0.0182223610196   -0.000567181362759    0.000944495053551  
   sn2006bt       lowz   0.032479    128.455172829    74.0   53858.8409376      16.9187381624    0.00303180255626     0.0918345675843      0.0871930742164        1.60016590545    0.195931321905    0.193243444915           0.0241805595576        0.0239954503723   6.91961683248e-05   6.86670111125e-05     0.0884769478032     0.0879776471543      0.397490061197      0.393992992487   0.0220623045735   0.0219591527685   -4.30685724094e-06            0.00135503354835     -0.0126965444162      0.0552503526104     0.00111726174271    1.53479049802e-06   -1.02253636396e-05   -1.28444649371e-06      -0.000502269210121          0.00310570731332            0.0004476253013     -0.0150162084211   -0.000524888323878       0.002619537352  
   sn1999dk       lowz   0.013946    17.0943166962    28.0   51415.0878715      14.8304060019     0.0208113327581    -0.0778172965749      0.0545997808606        0.73575273934    0.452093257801    0.444822820031           0.0382802020104        0.0316679497106   0.000647124735431   0.000640942184781      0.233384904081      0.229831242714       3.40714068418       2.92870177231   0.0340528136484   0.0337897611526   -0.000107594856309            0.00482490308851     -0.0815495483876       0.655531053688     0.00362037066037    2.04918773931e-06   -0.000931741779034    -1.5839377892e-05       -0.00085607554499           -0.013125298052          0.000761372682102      -0.106872091012   -0.000515634714098      0.0184796067474  
   sn2007bd       lowz   0.031959    21.7518058336    34.0   54206.1561426      16.5511846745     0.0042998631461      -1.21304622491     -0.0568510176083       -2.10899340176    0.132099081266    0.130672856576           0.0291113608626        0.0290318025464   0.000114803650427   0.000114621372362       0.08572646389     0.0855023085029       0.24979968714      0.246898440755   0.0271661376603    0.026951390897   -1.10843496967e-06           0.000222136711365    -0.00532236432413      0.0298363115475    8.62915905767e-05    7.35252151846e-07   -2.56315023112e-06   -2.73648222258e-06      -0.000179526311261         0.000523011951596          0.000695815051948    -0.00826688935106    -0.00031745518325    0.000182893534923  
   sn2005na       lowz   0.026832    286.473698154   101.0   53741.1405923      15.9372937507    0.00749054326966     -0.562721287022     -0.0912253896589        1.63747192187   0.0857716953525   0.0852528873475           0.0183095673908        0.0182029416085    0.00012746348582   0.000126733428732     0.0338303010021     0.0334907472184      0.255473017751      0.253204579421   0.0194509269324   0.0193148575844   -1.08912517397e-06           0.000124425341047    -0.00197205092536     0.00989413740721   -1.41763263388e-05     6.6201711286e-07   -1.22825239644e-05    -2.1297381764e-06      -9.20441784698e-05          0.00156091521263          0.000307021279691    -0.00179332511278    -0.00011565941919     0.00150089904765  
   sn2006gr       lowz    0.03348    104.924440984    74.0   54013.3180116      16.9505885512    0.00294816133045      0.886280493701      0.0809464410767       0.814674992645    0.155813035456    0.154578758193           0.0243939257276        0.0243314077774   6.70348198155e-05   6.69023148981e-05     0.0867039948651     0.0862983889491      0.216968004986      0.215738678537   0.0219844090905    0.021904395691   -2.51304385822e-06           0.000842737903434    -0.00689558745854      0.0304447498456    0.000511998772538    5.45077906132e-07   -4.00318269526e-06   -1.22936159818e-06      -0.000189085226904          0.00134137006619          0.000447345641007    -0.00666946969051   -0.000311807880812    0.000762578716035  
   sn2006al       lowz   0.069048     19.111737467    25.0    53787.196319     -12.0581146941    0.00080830483205      -1.38365559201      -0.122878617784    1.72894584424e+13    0.679368411892      0.7086640571             11.0379395995           11.427436608    4.2747452468e-05   4.24298544792e-05      0.283223918602      0.287122273649   2.87928307497e+17   5.09824279433e+13   0.0386800855391   0.0388547770945   -2.19543241046e-05              0.115788961396      -0.120120401121   -1.46630497467e+15     0.00985994230212    3.62617027549e-06        39050898767.1   -1.29571862319e-06        -0.0346935058655        -2.74564309897e+17          -0.00281158414686    9.37021098825e+14     -0.0019758395521    7.99424407259e+12  
    sn1994m       lowz   0.024314    40.0860841885    43.0   49475.1337729      16.3451118504    0.00548950882067      -1.53106663453      0.0488040381392       -40.2077188248    0.309087004937    0.314343160102            0.713349929412         0.153224835869   0.000194215616272   0.000194115722421      0.122245133211      0.121096328653       178.016984119       106.587462941   0.0315443414776   0.0312356313143    -2.7698879545e-05             0.0309961908646     -0.0130841129928        23.2658358326    0.000675816846366   -8.82675592904e-07     -0.0103513112722   -4.88675131784e-06        -0.0129610843929            -61.3253210812          -0.00199698969943      -0.759477400857    0.000312293391618       0.744636153806  
   sn2005iq       lowz   0.032953    106.757354351    79.0   53687.8655327      16.7502880409    0.00356605437864       -1.1299098214      -0.107839883914       -0.61537063132   0.0797862452084    0.079471581259           0.0186284569216        0.0185020659125   6.07515589039e-05   6.03580498151e-05     0.0456256109151     0.0454326973191      0.173833453507      0.172780866773    0.019124645347   0.0189624875362    -5.9724480872e-07            0.00015689662703    -0.00176323487871      0.0113293703617     7.0565846595e-05    3.94266231628e-07   -2.02768328848e-06   -8.93333742625e-07      -0.000119483139129         0.000549720588809          0.000275905303625    -0.00224216637269     -0.0001844548642    0.000352767162574  
   sn1992bh       lowz   0.045295    15.2279669447    28.0   48920.5374428      17.6123102617    0.00160124995255    -0.0291860620648      0.0509523568131        1.57976579582    0.734954090692    0.742954197053           0.0611458967989        0.0412030797372    6.6745964839e-05   6.63726781112e-05       0.19152349685       0.19156716967       12.4457533616       9.69766672064   0.0476009079614    0.047077265073   -3.20304976718e-05            0.00158346438671      -0.119841175589        6.80545177755      0.0114781215094      6.870852308e-06   -0.000443733376567   -2.49086356783e-06       -0.00139912835386           -0.162726340403           0.00122990381652       -1.28355286609    -0.00346978860327       0.130980865835  
   sn2001eh       lowz   0.036198    85.0571461285    44.0    52170.215395      16.5888466221    0.00409536504265       1.69263629819     -0.0339239924295        2.06521296543    0.358459652757    0.352841036657           0.0270844774568        0.0254730602967   9.73043785234e-05    9.6713749379e-05      0.139651355223      0.138111413782       1.94107147103       1.87760849651    0.023319829242   0.0230792580688   -1.22712696645e-05            0.00227063612775     -0.0405075828022       0.247508664769     0.00229392930695    3.41961117299e-06   -5.79946369877e-05   -1.85363172274e-06       -0.00080636752256         -0.00916176869058           0.00041654060603     -0.0490599670201   -0.000908618409235      0.0119402792562  
   sn2001en       lowz   0.014937    21.1000892462    26.0   52193.4022161      8.22974600775     0.0167927084089     -0.912247250378     0.00677956672564        6369.88149248    0.234026431094    0.213497305238             10.2356246785          10.9541821362   0.000482824609769   0.000487691921225     0.0643584745166     0.0645793595015   3.14612052849e+15   1.27140430252e+12   0.0257012763037   0.0259958656087   -4.18880171439e-05              0.342195155664    -0.00726893593102   -6.88815031095e+12     0.00075628513688    2.27972341659e-06        7478407060.36   -9.81266426718e-06         -0.039986579646         -3.1208249268e+15           0.00228230441056    1.04940367562e+12   -0.000251090103637       506916548113.0  
   sn2005bo       lowz      0.015    21.6048862595    45.0   53478.8457171      15.6310098049     0.0099732493932      -1.18155383305       0.213768233221      -0.237240495512    0.152020433382     0.15127127009           0.0198136662711        0.0196344539386   0.000187383113191     0.0001854736885      0.113558643278      0.113247570982      0.578971485356        0.5724381906   0.0204802970654   0.0203718924751   -4.40283474102e-06           0.000457774838155     -0.0124223712309      0.0140514810261    0.000149288914058    1.69671213448e-06   -2.05120491675e-05   -3.10540141738e-06       -0.00020567234654          0.00132747934679          0.000323315026231     0.00218408317143   -0.000123633931114     0.00217320343979  
   sn2007cq       lowz   0.024717    55.1566539946    37.0   54281.3863639      15.7907674466    0.00861875964318     -0.996910847791     -0.0471538478508      0.0283664412194    0.162634464663    0.161550578461           0.0292358582305        0.0289780208761   0.000231877218976   0.000229931084208      0.172306278596      0.171488588443      0.294316291857      0.293730945589   0.0265990514321   0.0264246335636   -4.31829368691e-06           0.000465873451278     -0.0192324430345      0.0401642003165    0.000590853903053    2.41897864693e-06   -1.55408491803e-05   -5.47304387507e-06      -0.000285836489682          0.00176817546984          0.000691034553666     -0.0233376973683   -0.000549474602992     0.00160778879968  
